,Country,Time,Value (Thousand),Year,Month,Type
3668,Brazil ,2018 Aug,169953,2018,Aug,Export
3664,Brazil ,2018 Dec,100763,2018,Dec,Export
3674,Brazil ,2018 Feb,106794,2018,Feb,Export
3675,Brazil ,2018 Jan,96032,2018,Jan,Export
3669,Brazil ,2018 Jul,146580,2018,Jul,Export
3670,Brazil ,2018 Jun,120237,2018,Jun,Export
3673,Brazil ,2018 Mar,120952,2018,Mar,Export
3671,Brazil ,2018 May,141053,2018,May,Export
3665,Brazil ,2018 Nov,122283,2018,Nov,Export
3666,Brazil ,2018 Oct,165612,2018,Oct,Export
3667,Brazil ,2018 Sep,136865,2018,Sep,Export
3660,Brazil ,2019 Apr,126235,2019,Apr,Export
3656,Brazil ,2019 Aug,197735,2019,Aug,Export
3652,Brazil ,2019 Dec,124575,2019,Dec,Export
3662,Brazil ,2019 Feb,133785,2019,Feb,Export
3663,Brazil ,2019 Jan,184489,2019,Jan,Export
3657,Brazil ,2019 Jul,158823,2019,Jul,Export
3658,Brazil ,2019 Jun,138812,2019,Jun,Export
3661,Brazil ,2019 Mar,140679,2019,Mar,Export
3659,Brazil ,2019 May,150611,2019,May,Export
3653,Brazil ,2019 Nov,150256,2019,Nov,Export
3654,Brazil ,2019 Oct,140311,2019,Oct,Export
3655,Brazil ,2019 Sep,169033,2019,Sep,Export
3648,Brazil ,2020 Apr,118918,2020,Apr,Export
3644,Brazil ,2020 Aug,151182,2020,Aug,Export
3640,Brazil ,2020 Dec,123050,2020,Dec,Export
3650,Brazil ,2020 Feb,148178,2020,Feb,Export
3651,Brazil ,2020 Jan,140481,2020,Jan,Export
3645,Brazil ,2020 Jul,155958,2020,Jul,Export
3646,Brazil ,2020 Jun,155885,2020,Jun,Export
3649,Brazil ,2020 Mar,155337,2020,Mar,Export
3647,Brazil ,2020 May,148795,2020,May,Export
3641,Brazil ,2020 Nov,120289,2020,Nov,Export
3642,Brazil ,2020 Oct,164933,2020,Oct,Export
3643,Brazil ,2020 Sep,153143,2020,Sep,Export
3636,Brazil ,2021 Apr,182993,2021,Apr,Export
3632,Brazil ,2021 Aug,222820,2021,Aug,Export
3628,Brazil ,2021 Dec,213101,2021,Dec,Export
3638,Brazil ,2021 Feb,135666,2021,Feb,Export
3639,Brazil ,2021 Jan,133207,2021,Jan,Export
3633,Brazil ,2021 Jul,172383,2021,Jul,Export
3634,Brazil ,2021 Jun,148807,2021,Jun,Export
3637,Brazil ,2021 Mar,153024,2021,Mar,Export
3635,Brazil ,2021 May,166752,2021,May,Export
3629,Brazil ,2021 Nov,208240,2021,Nov,Export
3630,Brazil ,2021 Oct,189878,2021,Oct,Export
3631,Brazil ,2021 Sep,237400,2021,Sep,Export
3627,Brazil ,2022 Jan,241279,2022,Jan,Export
1663,Brunei Darussalam ,2018 Apr,86193,2018,Apr,Export
1659,Brunei Darussalam ,2018 Aug,92118,2018,Aug,Export
1655,Brunei Darussalam ,2018 Dec,117328,2018,Dec,Export
1665,Brunei Darussalam ,2018 Feb,66412,2018,Feb,Export
1666,Brunei Darussalam ,2018 Jan,65711,2018,Jan,Export
1660,Brunei Darussalam ,2018 Jul,99287,2018,Jul,Export
1661,Brunei Darussalam ,2018 Jun,86846,2018,Jun,Export
1664,Brunei Darussalam ,2018 Mar,87982,2018,Mar,Export
1662,Brunei Darussalam ,2018 May,82405,2018,May,Export
1656,Brunei Darussalam ,2018 Nov,118827,2018,Nov,Export
1657,Brunei Darussalam ,2018 Oct,156877,2018,Oct,Export
1658,Brunei Darussalam ,2018 Sep,129765,2018,Sep,Export
1651,Brunei Darussalam ,2019 Apr,89014,2019,Apr,Export
1647,Brunei Darussalam ,2019 Aug,331927,2019,Aug,Export
1643,Brunei Darussalam ,2019 Dec,119698,2019,Dec,Export
1653,Brunei Darussalam ,2019 Feb,86002,2019,Feb,Export
1654,Brunei Darussalam ,2019 Jan,101348,2019,Jan,Export
1648,Brunei Darussalam ,2019 Jul,156786,2019,Jul,Export
1649,Brunei Darussalam ,2019 Jun,84494,2019,Jun,Export
1652,Brunei Darussalam ,2019 Mar,103675,2019,Mar,Export
1650,Brunei Darussalam ,2019 May,97557,2019,May,Export
1644,Brunei Darussalam ,2019 Nov,124789,2019,Nov,Export
1645,Brunei Darussalam ,2019 Oct,107349,2019,Oct,Export
1646,Brunei Darussalam ,2019 Sep,118286,2019,Sep,Export
1639,Brunei Darussalam ,2020 Apr,105793,2020,Apr,Export
1635,Brunei Darussalam ,2020 Aug,93730,2020,Aug,Export
1631,Brunei Darussalam ,2020 Dec,83374,2020,Dec,Export
1641,Brunei Darussalam ,2020 Feb,98823,2020,Feb,Export
1642,Brunei Darussalam ,2020 Jan,92138,2020,Jan,Export
1636,Brunei Darussalam ,2020 Jul,87799,2020,Jul,Export
1637,Brunei Darussalam ,2020 Jun,114980,2020,Jun,Export
1640,Brunei Darussalam ,2020 Mar,92062,2020,Mar,Export
1638,Brunei Darussalam ,2020 May,64689,2020,May,Export
1632,Brunei Darussalam ,2020 Nov,94592,2020,Nov,Export
1633,Brunei Darussalam ,2020 Oct,81584,2020,Oct,Export
1634,Brunei Darussalam ,2020 Sep,78402,2020,Sep,Export
1627,Brunei Darussalam ,2021 Apr,118678,2021,Apr,Export
1623,Brunei Darussalam ,2021 Aug,74375,2021,Aug,Export
1619,Brunei Darussalam ,2021 Dec,86822,2021,Dec,Export
1629,Brunei Darussalam ,2021 Feb,69131,2021,Feb,Export
1630,Brunei Darussalam ,2021 Jan,75420,2021,Jan,Export
1624,Brunei Darussalam ,2021 Jul,68665,2021,Jul,Export
1625,Brunei Darussalam ,2021 Jun,100088,2021,Jun,Export
1628,Brunei Darussalam ,2021 Mar,89926,2021,Mar,Export
1626,Brunei Darussalam ,2021 May,80670,2021,May,Export
1620,Brunei Darussalam ,2021 Nov,68707,2021,Nov,Export
1621,Brunei Darussalam ,2021 Oct,69829,2021,Oct,Export
1622,Brunei Darussalam ,2021 Sep,99576,2021,Sep,Export
1618,Brunei Darussalam ,2022 Jan,77716,2022,Jan,Export
1957,Cambodia ,2018 Apr,349437,2018,Apr,Export
1953,Cambodia ,2018 Aug,844380,2018,Aug,Export
1949,Cambodia ,2018 Dec,289317,2018,Dec,Export
1959,Cambodia ,2018 Feb,511201,2018,Feb,Export
1960,Cambodia ,2018 Jan,117657,2018,Jan,Export
1954,Cambodia ,2018 Jul,924408,2018,Jul,Export
1955,Cambodia ,2018 Jun,677612,2018,Jun,Export
1958,Cambodia ,2018 Mar,431680,2018,Mar,Export
1956,Cambodia ,2018 May,726713,2018,May,Export
1950,Cambodia ,2018 Nov,490688,2018,Nov,Export
1951,Cambodia ,2018 Oct,452243,2018,Oct,Export
1952,Cambodia ,2018 Sep,633121,2018,Sep,Export
1945,Cambodia ,2019 Apr,461272,2019,Apr,Export
1941,Cambodia ,2019 Aug,87755,2019,Aug,Export
1937,Cambodia ,2019 Dec,434667,2019,Dec,Export
1947,Cambodia ,2019 Feb,183143,2019,Feb,Export
1948,Cambodia ,2019 Jan,362730,2019,Jan,Export
1942,Cambodia ,2019 Jul,136053,2019,Jul,Export
1943,Cambodia ,2019 Jun,108174,2019,Jun,Export
1946,Cambodia ,2019 Mar,357207,2019,Mar,Export
1944,Cambodia ,2019 May,304347,2019,May,Export
1938,Cambodia ,2019 Nov,434454,2019,Nov,Export
1939,Cambodia ,2019 Oct,129763,2019,Oct,Export
1940,Cambodia ,2019 Sep,97695,2019,Sep,Export
1933,Cambodia ,2020 Apr,76917,2020,Apr,Export
1929,Cambodia ,2020 Aug,77148,2020,Aug,Export
1925,Cambodia ,2020 Dec,538116,2020,Dec,Export
1935,Cambodia ,2020 Feb,173729,2020,Feb,Export
1936,Cambodia ,2020 Jan,217874,2020,Jan,Export
1930,Cambodia ,2020 Jul,86990,2020,Jul,Export
1931,Cambodia ,2020 Jun,92601,2020,Jun,Export
1934,Cambodia ,2020 Mar,240034,2020,Mar,Export
1932,Cambodia ,2020 May,80030,2020,May,Export
1926,Cambodia ,2020 Nov,336505,2020,Nov,Export
1927,Cambodia ,2020 Oct,86356,2020,Oct,Export
1928,Cambodia ,2020 Sep,70633,2020,Sep,Export
1921,Cambodia ,2021 Apr,625369,2021,Apr,Export
1917,Cambodia ,2021 Aug,238718,2021,Aug,Export
1913,Cambodia ,2021 Dec,1260386,2021,Dec,Export
1923,Cambodia ,2021 Feb,1134340,2021,Feb,Export
1924,Cambodia ,2021 Jan,872487,2021,Jan,Export
1918,Cambodia ,2021 Jul,422961,2021,Jul,Export
1919,Cambodia ,2021 Jun,619307,2021,Jun,Export
1922,Cambodia ,2021 Mar,1555131,2021,Mar,Export
1920,Cambodia ,2021 May,337789,2021,May,Export
1914,Cambodia ,2021 Nov,732835,2021,Nov,Export
1915,Cambodia ,2021 Oct,721899,2021,Oct,Export
1916,Cambodia ,2021 Sep,363127,2021,Sep,Export
1912,Cambodia ,2022 Jan,1295948,2022,Jan,Export
3476,Canada ,2018 Apr,80488,2018,Apr,Export
3472,Canada ,2018 Aug,151726,2018,Aug,Export
3468,Canada ,2018 Dec,75893,2018,Dec,Export
3478,Canada ,2018 Feb,59918,2018,Feb,Export
3479,Canada ,2018 Jan,114551,2018,Jan,Export
3473,Canada ,2018 Jul,89503,2018,Jul,Export
3474,Canada ,2018 Jun,80743,2018,Jun,Export
3477,Canada ,2018 Mar,151909,2018,Mar,Export
3475,Canada ,2018 May,136815,2018,May,Export
3469,Canada ,2018 Nov,115535,2018,Nov,Export
3470,Canada ,2018 Oct,118068,2018,Oct,Export
3471,Canada ,2018 Sep,101217,2018,Sep,Export
3464,Canada ,2019 Apr,95090,2019,Apr,Export
3460,Canada ,2019 Aug,106867,2019,Aug,Export
3456,Canada ,2019 Dec,198126,2019,Dec,Export
3466,Canada ,2019 Feb,98795,2019,Feb,Export
3467,Canada ,2019 Jan,125731,2019,Jan,Export
3461,Canada ,2019 Jul,137938,2019,Jul,Export
3462,Canada ,2019 Jun,102551,2019,Jun,Export
3465,Canada ,2019 Mar,93027,2019,Mar,Export
3463,Canada ,2019 May,104150,2019,May,Export
3457,Canada ,2019 Nov,85623,2019,Nov,Export
3458,Canada ,2019 Oct,225200,2019,Oct,Export
3459,Canada ,2019 Sep,164142,2019,Sep,Export
3452,Canada ,2020 Apr,99261,2020,Apr,Export
3448,Canada ,2020 Aug,75216,2020,Aug,Export
3444,Canada ,2020 Dec,138534,2020,Dec,Export
3454,Canada ,2020 Feb,347609,2020,Feb,Export
3455,Canada ,2020 Jan,206609,2020,Jan,Export
3449,Canada ,2020 Jul,62895,2020,Jul,Export
3450,Canada ,2020 Jun,93620,2020,Jun,Export
3453,Canada ,2020 Mar,92034,2020,Mar,Export
3451,Canada ,2020 May,53696,2020,May,Export
3445,Canada ,2020 Nov,220004,2020,Nov,Export
3446,Canada ,2020 Oct,76252,2020,Oct,Export
3447,Canada ,2020 Sep,62009,2020,Sep,Export
3440,Canada ,2021 Apr,73612,2021,Apr,Export
3436,Canada ,2021 Aug,64976,2021,Aug,Export
3432,Canada ,2021 Dec,121091,2021,Dec,Export
3442,Canada ,2021 Feb,53698,2021,Feb,Export
3443,Canada ,2021 Jan,57019,2021,Jan,Export
3437,Canada ,2021 Jul,70533,2021,Jul,Export
3438,Canada ,2021 Jun,64928,2021,Jun,Export
3441,Canada ,2021 Mar,81613,2021,Mar,Export
3439,Canada ,2021 May,56833,2021,May,Export
3433,Canada ,2021 Nov,100868,2021,Nov,Export
3434,Canada ,2021 Oct,162562,2021,Oct,Export
3435,Canada ,2021 Sep,102241,2021,Sep,Export
3431,Canada ,2022 Jan,120336,2022,Jan,Export
3721,Chile ,2018 Apr,8686,2018,Apr,Export
3717,Chile ,2018 Aug,6896,2018,Aug,Export
3713,Chile ,2018 Dec,9693,2018,Dec,Export
3723,Chile ,2018 Feb,12096,2018,Feb,Export
3724,Chile ,2018 Jan,8256,2018,Jan,Export
3718,Chile ,2018 Jul,14521,2018,Jul,Export
3719,Chile ,2018 Jun,7719,2018,Jun,Export
3722,Chile ,2018 Mar,9807,2018,Mar,Export
3720,Chile ,2018 May,6216,2018,May,Export
3714,Chile ,2018 Nov,7015,2018,Nov,Export
3715,Chile ,2018 Oct,12681,2018,Oct,Export
3716,Chile ,2018 Sep,6727,2018,Sep,Export
3709,Chile ,2019 Apr,11489,2019,Apr,Export
3705,Chile ,2019 Aug,9107,2019,Aug,Export
3701,Chile ,2019 Dec,44977,2019,Dec,Export
3711,Chile ,2019 Feb,5726,2019,Feb,Export
3712,Chile ,2019 Jan,6511,2019,Jan,Export
3706,Chile ,2019 Jul,12517,2019,Jul,Export
3707,Chile ,2019 Jun,7455,2019,Jun,Export
3710,Chile ,2019 Mar,6184,2019,Mar,Export
3708,Chile ,2019 May,9247,2019,May,Export
3702,Chile ,2019 Nov,10514,2019,Nov,Export
3703,Chile ,2019 Oct,10588,2019,Oct,Export
3704,Chile ,2019 Sep,12560,2019,Sep,Export
3697,Chile ,2020 Apr,41143,2020,Apr,Export
3693,Chile ,2020 Aug,9114,2020,Aug,Export
3689,Chile ,2020 Dec,9352,2020,Dec,Export
3699,Chile ,2020 Feb,7761,2020,Feb,Export
3700,Chile ,2020 Jan,7662,2020,Jan,Export
3694,Chile ,2020 Jul,7410,2020,Jul,Export
3695,Chile ,2020 Jun,45535,2020,Jun,Export
3698,Chile ,2020 Mar,7821,2020,Mar,Export
3696,Chile ,2020 May,17493,2020,May,Export
3690,Chile ,2020 Nov,39681,2020,Nov,Export
3691,Chile ,2020 Oct,8325,2020,Oct,Export
3692,Chile ,2020 Sep,8011,2020,Sep,Export
3685,Chile ,2021 Apr,8803,2021,Apr,Export
3681,Chile ,2021 Aug,7373,2021,Aug,Export
3677,Chile ,2021 Dec,11418,2021,Dec,Export
3687,Chile ,2021 Feb,10479,2021,Feb,Export
3688,Chile ,2021 Jan,37295,2021,Jan,Export
3682,Chile ,2021 Jul,8260,2021,Jul,Export
3683,Chile ,2021 Jun,9418,2021,Jun,Export
3686,Chile ,2021 Mar,11969,2021,Mar,Export
3684,Chile ,2021 May,9304,2021,May,Export
3678,Chile ,2021 Nov,8008,2021,Nov,Export
3679,Chile ,2021 Oct,9500,2021,Oct,Export
3680,Chile ,2021 Sep,8571,2021,Sep,Export
3676,Chile ,2022 Jan,44153,2022,Jan,Export
3770,Colombia ,2018 Apr,9591,2018,Apr,Export
3766,Colombia ,2018 Aug,26636,2018,Aug,Export
3762,Colombia ,2018 Dec,12328,2018,Dec,Export
3772,Colombia ,2018 Feb,11220,2018,Feb,Export
3773,Colombia ,2018 Jan,10043,2018,Jan,Export
3767,Colombia ,2018 Jul,51415,2018,Jul,Export
3768,Colombia ,2018 Jun,9175,2018,Jun,Export
3771,Colombia ,2018 Mar,10156,2018,Mar,Export
3769,Colombia ,2018 May,8645,2018,May,Export
3763,Colombia ,2018 Nov,23970,2018,Nov,Export
3764,Colombia ,2018 Oct,10897,2018,Oct,Export
3765,Colombia ,2018 Sep,10552,2018,Sep,Export
3758,Colombia ,2019 Apr,11672,2019,Apr,Export
3754,Colombia ,2019 Aug,9299,2019,Aug,Export
3750,Colombia ,2019 Dec,11657,2019,Dec,Export
3760,Colombia ,2019 Feb,18461,2019,Feb,Export
3761,Colombia ,2019 Jan,11883,2019,Jan,Export
3755,Colombia ,2019 Jul,12218,2019,Jul,Export
3756,Colombia ,2019 Jun,9987,2019,Jun,Export
3759,Colombia ,2019 Mar,11269,2019,Mar,Export
3757,Colombia ,2019 May,11289,2019,May,Export
3751,Colombia ,2019 Nov,18540,2019,Nov,Export
3752,Colombia ,2019 Oct,11544,2019,Oct,Export
3753,Colombia ,2019 Sep,9816,2019,Sep,Export
3746,Colombia ,2020 Apr,8058,2020,Apr,Export
3742,Colombia ,2020 Aug,7655,2020,Aug,Export
3738,Colombia ,2020 Dec,5912,2020,Dec,Export
3748,Colombia ,2020 Feb,10956,2020,Feb,Export
3749,Colombia ,2020 Jan,7089,2020,Jan,Export
3743,Colombia ,2020 Jul,6075,2020,Jul,Export
3744,Colombia ,2020 Jun,9394,2020,Jun,Export
3747,Colombia ,2020 Mar,11027,2020,Mar,Export
3745,Colombia ,2020 May,6001,2020,May,Export
3739,Colombia ,2020 Nov,8180,2020,Nov,Export
3740,Colombia ,2020 Oct,7973,2020,Oct,Export
3741,Colombia ,2020 Sep,6980,2020,Sep,Export
3734,Colombia ,2021 Apr,9633,2021,Apr,Export
3730,Colombia ,2021 Aug,14789,2021,Aug,Export
3726,Colombia ,2021 Dec,17770,2021,Dec,Export
3736,Colombia ,2021 Feb,6364,2021,Feb,Export
3737,Colombia ,2021 Jan,8665,2021,Jan,Export
3731,Colombia ,2021 Jul,9625,2021,Jul,Export
3732,Colombia ,2021 Jun,11034,2021,Jun,Export
3735,Colombia ,2021 Mar,12873,2021,Mar,Export
3733,Colombia ,2021 May,8745,2021,May,Export
3727,Colombia ,2021 Nov,10298,2021,Nov,Export
3728,Colombia ,2021 Oct,9976,2021,Oct,Export
3729,Colombia ,2021 Sep,8408,2021,Sep,Export
3725,Colombia ,2022 Jan,12948,2022,Jan,Export
2839,Cyprus ,2018 Apr,43387,2018,Apr,Export
2835,Cyprus ,2018 Aug,51327,2018,Aug,Export
2831,Cyprus ,2018 Dec,48360,2018,Dec,Export
2841,Cyprus ,2018 Feb,48349,2018,Feb,Export
2842,Cyprus ,2018 Jan,48945,2018,Jan,Export
2836,Cyprus ,2018 Jul,39170,2018,Jul,Export
2837,Cyprus ,2018 Jun,61807,2018,Jun,Export
2840,Cyprus ,2018 Mar,41704,2018,Mar,Export
2838,Cyprus ,2018 May,53786,2018,May,Export
2832,Cyprus ,2018 Nov,67744,2018,Nov,Export
2833,Cyprus ,2018 Oct,52745,2018,Oct,Export
2834,Cyprus ,2018 Sep,62259,2018,Sep,Export
2827,Cyprus ,2019 Apr,57420,2019,Apr,Export
2823,Cyprus ,2019 Aug,43445,2019,Aug,Export
2819,Cyprus ,2019 Dec,21506,2019,Dec,Export
2829,Cyprus ,2019 Feb,55313,2019,Feb,Export
2830,Cyprus ,2019 Jan,38793,2019,Jan,Export
2824,Cyprus ,2019 Jul,49255,2019,Jul,Export
2825,Cyprus ,2019 Jun,54969,2019,Jun,Export
2828,Cyprus ,2019 Mar,38629,2019,Mar,Export
2826,Cyprus ,2019 May,56539,2019,May,Export
2820,Cyprus ,2019 Nov,33950,2019,Nov,Export
2821,Cyprus ,2019 Oct,49486,2019,Oct,Export
2822,Cyprus ,2019 Sep,50244,2019,Sep,Export
2815,Cyprus ,2020 Apr,36201,2020,Apr,Export
2811,Cyprus ,2020 Aug,41801,2020,Aug,Export
2807,Cyprus ,2020 Dec,38907,2020,Dec,Export
2817,Cyprus ,2020 Feb,70001,2020,Feb,Export
2818,Cyprus ,2020 Jan,79656,2020,Jan,Export
2812,Cyprus ,2020 Jul,46588,2020,Jul,Export
2813,Cyprus ,2020 Jun,34166,2020,Jun,Export
2816,Cyprus ,2020 Mar,47855,2020,Mar,Export
2814,Cyprus ,2020 May,30208,2020,May,Export
2808,Cyprus ,2020 Nov,35983,2020,Nov,Export
2809,Cyprus ,2020 Oct,38810,2020,Oct,Export
2810,Cyprus ,2020 Sep,39090,2020,Sep,Export
2803,Cyprus ,2021 Apr,51901,2021,Apr,Export
2799,Cyprus ,2021 Aug,54483,2021,Aug,Export
2795,Cyprus ,2021 Dec,55594,2021,Dec,Export
2805,Cyprus ,2021 Feb,44782,2021,Feb,Export
2806,Cyprus ,2021 Jan,44062,2021,Jan,Export
2800,Cyprus ,2021 Jul,45808,2021,Jul,Export
2801,Cyprus ,2021 Jun,49151,2021,Jun,Export
2804,Cyprus ,2021 Mar,39983,2021,Mar,Export
2802,Cyprus ,2021 May,46188,2021,May,Export
2796,Cyprus ,2021 Nov,61713,2021,Nov,Export
2797,Cyprus ,2021 Oct,55910,2021,Oct,Export
2798,Cyprus ,2021 Sep,46083,2021,Sep,Export
2794,Cyprus ,2022 Jan,34039,2022,Jan,Export
1565,Czech Republic ,2018 Apr,65524,2018,Apr,Export
1561,Czech Republic ,2018 Aug,71093,2018,Aug,Export
1557,Czech Republic ,2018 Dec,48886,2018,Dec,Export
1567,Czech Republic ,2018 Feb,47855,2018,Feb,Export
1568,Czech Republic ,2018 Jan,63556,2018,Jan,Export
1562,Czech Republic ,2018 Jul,71564,2018,Jul,Export
1563,Czech Republic ,2018 Jun,68819,2018,Jun,Export
1566,Czech Republic ,2018 Mar,51639,2018,Mar,Export
1564,Czech Republic ,2018 May,55539,2018,May,Export
1558,Czech Republic ,2018 Nov,74141,2018,Nov,Export
1559,Czech Republic ,2018 Oct,73344,2018,Oct,Export
1560,Czech Republic ,2018 Sep,59569,2018,Sep,Export
1553,Czech Republic ,2019 Apr,62306,2019,Apr,Export
1549,Czech Republic ,2019 Aug,49349,2019,Aug,Export
1545,Czech Republic ,2019 Dec,55282,2019,Dec,Export
1555,Czech Republic ,2019 Feb,49218,2019,Feb,Export
1556,Czech Republic ,2019 Jan,75677,2019,Jan,Export
1550,Czech Republic ,2019 Jul,67670,2019,Jul,Export
1551,Czech Republic ,2019 Jun,44095,2019,Jun,Export
1554,Czech Republic ,2019 Mar,66043,2019,Mar,Export
1552,Czech Republic ,2019 May,59093,2019,May,Export
1546,Czech Republic ,2019 Nov,43470,2019,Nov,Export
1547,Czech Republic ,2019 Oct,50548,2019,Oct,Export
1548,Czech Republic ,2019 Sep,38096,2019,Sep,Export
1541,Czech Republic ,2020 Apr,50587,2020,Apr,Export
1537,Czech Republic ,2020 Aug,65237,2020,Aug,Export
1533,Czech Republic ,2020 Dec,50889,2020,Dec,Export
1543,Czech Republic ,2020 Feb,38779,2020,Feb,Export
1544,Czech Republic ,2020 Jan,54274,2020,Jan,Export
1538,Czech Republic ,2020 Jul,77157,2020,Jul,Export
1539,Czech Republic ,2020 Jun,51982,2020,Jun,Export
1542,Czech Republic ,2020 Mar,33432,2020,Mar,Export
1540,Czech Republic ,2020 May,72190,2020,May,Export
1534,Czech Republic ,2020 Nov,37847,2020,Nov,Export
1535,Czech Republic ,2020 Oct,49558,2020,Oct,Export
1536,Czech Republic ,2020 Sep,39217,2020,Sep,Export
1529,Czech Republic ,2021 Apr,63477,2021,Apr,Export
1525,Czech Republic ,2021 Aug,54760,2021,Aug,Export
1521,Czech Republic ,2021 Dec,63831,2021,Dec,Export
1531,Czech Republic ,2021 Feb,46052,2021,Feb,Export
1532,Czech Republic ,2021 Jan,63625,2021,Jan,Export
1526,Czech Republic ,2021 Jul,80083,2021,Jul,Export
1527,Czech Republic ,2021 Jun,54494,2021,Jun,Export
1530,Czech Republic ,2021 Mar,82851,2021,Mar,Export
1528,Czech Republic ,2021 May,57543,2021,May,Export
1522,Czech Republic ,2021 Nov,99722,2021,Nov,Export
1523,Czech Republic ,2021 Oct,50109,2021,Oct,Export
1524,Czech Republic ,2021 Sep,61700,2021,Sep,Export
1520,Czech Republic ,2022 Jan,50034,2022,Jan,Export
2398,Democratic People's Republic Of Korea ,2018 Apr,0,2018,Apr,Export
2394,Democratic People's Republic Of Korea ,2018 Aug,0,2018,Aug,Export
2390,Democratic People's Republic Of Korea ,2018 Dec,0,2018,Dec,Export
2400,Democratic People's Republic Of Korea ,2018 Feb,0,2018,Feb,Export
2401,Democratic People's Republic Of Korea ,2018 Jan,0,2018,Jan,Export
2395,Democratic People's Republic Of Korea ,2018 Jul,0,2018,Jul,Export
2396,Democratic People's Republic Of Korea ,2018 Jun,0,2018,Jun,Export
2399,Democratic People's Republic Of Korea ,2018 Mar,0,2018,Mar,Export
2397,Democratic People's Republic Of Korea ,2018 May,0,2018,May,Export
2391,Democratic People's Republic Of Korea ,2018 Nov,0,2018,Nov,Export
2392,Democratic People's Republic Of Korea ,2018 Oct,0,2018,Oct,Export
2393,Democratic People's Republic Of Korea ,2018 Sep,0,2018,Sep,Export
2386,Democratic People's Republic Of Korea ,2019 Apr,0,2019,Apr,Export
2382,Democratic People's Republic Of Korea ,2019 Aug,0,2019,Aug,Export
2378,Democratic People's Republic Of Korea ,2019 Dec,0,2019,Dec,Export
2388,Democratic People's Republic Of Korea ,2019 Feb,0,2019,Feb,Export
2389,Democratic People's Republic Of Korea ,2019 Jan,0,2019,Jan,Export
2383,Democratic People's Republic Of Korea ,2019 Jul,0,2019,Jul,Export
2384,Democratic People's Republic Of Korea ,2019 Jun,0,2019,Jun,Export
2387,Democratic People's Republic Of Korea ,2019 Mar,0,2019,Mar,Export
2385,Democratic People's Republic Of Korea ,2019 May,0,2019,May,Export
2379,Democratic People's Republic Of Korea ,2019 Nov,0,2019,Nov,Export
2380,Democratic People's Republic Of Korea ,2019 Oct,0,2019,Oct,Export
2381,Democratic People's Republic Of Korea ,2019 Sep,0,2019,Sep,Export
2374,Democratic People's Republic Of Korea ,2020 Apr,0,2020,Apr,Export
2370,Democratic People's Republic Of Korea ,2020 Aug,0,2020,Aug,Export
2366,Democratic People's Republic Of Korea ,2020 Dec,0,2020,Dec,Export
2376,Democratic People's Republic Of Korea ,2020 Feb,0,2020,Feb,Export
2377,Democratic People's Republic Of Korea ,2020 Jan,61,2020,Jan,Export
2371,Democratic People's Republic Of Korea ,2020 Jul,0,2020,Jul,Export
2372,Democratic People's Republic Of Korea ,2020 Jun,0,2020,Jun,Export
2375,Democratic People's Republic Of Korea ,2020 Mar,0,2020,Mar,Export
2373,Democratic People's Republic Of Korea ,2020 May,108,2020,May,Export
2367,Democratic People's Republic Of Korea ,2020 Nov,0,2020,Nov,Export
2368,Democratic People's Republic Of Korea ,2020 Oct,0,2020,Oct,Export
2369,Democratic People's Republic Of Korea ,2020 Sep,0,2020,Sep,Export
2362,Democratic People's Republic Of Korea ,2021 Apr,0,2021,Apr,Export
2358,Democratic People's Republic Of Korea ,2021 Aug,0,2021,Aug,Export
2354,Democratic People's Republic Of Korea ,2021 Dec,0,2021,Dec,Export
2364,Democratic People's Republic Of Korea ,2021 Feb,0,2021,Feb,Export
2365,Democratic People's Republic Of Korea ,2021 Jan,0,2021,Jan,Export
2359,Democratic People's Republic Of Korea ,2021 Jul,0,2021,Jul,Export
2360,Democratic People's Republic Of Korea ,2021 Jun,0,2021,Jun,Export
2363,Democratic People's Republic Of Korea ,2021 Mar,0,2021,Mar,Export
2361,Democratic People's Republic Of Korea ,2021 May,0,2021,May,Export
2355,Democratic People's Republic Of Korea ,2021 Nov,0,2021,Nov,Export
2356,Democratic People's Republic Of Korea ,2021 Oct,0,2021,Oct,Export
2357,Democratic People's Republic Of Korea ,2021 Sep,0,2021,Sep,Export
2353,Democratic People's Republic Of Korea ,2022 Jan,0,2022,Jan,Export
438,Denmark ,2018 Apr,31195,2018,Apr,Export
434,Denmark ,2018 Aug,31741,2018,Aug,Export
430,Denmark ,2018 Dec,21603,2018,Dec,Export
440,Denmark ,2018 Feb,23827,2018,Feb,Export
441,Denmark ,2018 Jan,24294,2018,Jan,Export
435,Denmark ,2018 Jul,36868,2018,Jul,Export
436,Denmark ,2018 Jun,58383,2018,Jun,Export
439,Denmark ,2018 Mar,26709,2018,Mar,Export
437,Denmark ,2018 May,15430,2018,May,Export
