,Country,Time,Value (Thousand),Year,Month,Type
546,Greece ,2021 Jul,10522,2021,Jul,Import
547,Greece ,2021 Jun,53544,2021,Jun,Import
548,Greece ,2021 May,38630,2021,May,Import
549,Greece ,2021 Apr,14707,2021,Apr,Import
550,Greece ,2021 Mar,65136,2021,Mar,Import
551,Greece ,2021 Feb,85500,2021,Feb,Import
552,Greece ,2021 Jan,46808,2021,Jan,Import
553,Greece ,2020 Dec,10429,2020,Dec,Import
554,Greece ,2020 Nov,10423,2020,Nov,Import
555,Greece ,2020 Oct,11378,2020,Oct,Import
556,Greece ,2020 Sep,11241,2020,Sep,Import
557,Greece ,2020 Aug,11809,2020,Aug,Import
558,Greece ,2020 Jul,11655,2020,Jul,Import
559,Greece ,2020 Jun,11839,2020,Jun,Import
560,Greece ,2020 May,11181,2020,May,Import
561,Greece ,2020 Apr,15506,2020,Apr,Import
562,Greece ,2020 Mar,12418,2020,Mar,Import
563,Greece ,2020 Feb,12065,2020,Feb,Import
564,Greece ,2020 Jan,10275,2020,Jan,Import
565,Greece ,2019 Dec,12161,2019,Dec,Import
566,Greece ,2019 Nov,14507,2019,Nov,Import
567,Greece ,2019 Oct,9397,2019,Oct,Import
568,Greece ,2019 Sep,12033,2019,Sep,Import
569,Greece ,2019 Aug,11920,2019,Aug,Import
570,Greece ,2019 Jul,12095,2019,Jul,Import
571,Greece ,2019 Jun,27007,2019,Jun,Import
572,Greece ,2019 May,12964,2019,May,Import
573,Greece ,2019 Apr,11590,2019,Apr,Import
574,Greece ,2019 Mar,11481,2019,Mar,Import
575,Greece ,2019 Feb,8408,2019,Feb,Import
576,Greece ,2019 Jan,92135,2019,Jan,Import
577,Greece ,2018 Dec,60476,2018,Dec,Import
578,Greece ,2018 Nov,9204,2018,Nov,Import
579,Greece ,2018 Oct,10294,2018,Oct,Import
580,Greece ,2018 Sep,82661,2018,Sep,Import
581,Greece ,2018 Aug,9646,2018,Aug,Import
582,Greece ,2018 Jul,10122,2018,Jul,Import
583,Greece ,2018 Jun,11088,2018,Jun,Import
584,Greece ,2018 May,303692,2018,May,Import
585,Greece ,2018 Apr,9282,2018,Apr,Import
586,Greece ,2018 Mar,33446,2018,Mar,Import
587,Greece ,2018 Feb,75062,2018,Feb,Import
588,Greece ,2018 Jan,107827,2018,Jan,Import
589,Ireland ,2022 Jan,82200,2022,Jan,Import
590,Ireland ,2021 Dec,96356,2021,Dec,Import
591,Ireland ,2021 Nov,95135,2021,Nov,Import
592,Ireland ,2021 Oct,110319,2021,Oct,Import
593,Ireland ,2021 Sep,272126,2021,Sep,Import
594,Ireland ,2021 Aug,280524,2021,Aug,Import
595,Ireland ,2021 Jul,287457,2021,Jul,Import
596,Ireland ,2021 Jun,323034,2021,Jun,Import
597,Ireland ,2021 May,232561,2021,May,Import
598,Ireland ,2021 Apr,297031,2021,Apr,Import
599,Ireland ,2021 Mar,393479,2021,Mar,Import
600,Ireland ,2021 Feb,170727,2021,Feb,Import
601,Ireland ,2021 Jan,73413,2021,Jan,Import
602,Ireland ,2020 Dec,250720,2020,Dec,Import
603,Ireland ,2020 Nov,252154,2020,Nov,Import
604,Ireland ,2020 Oct,187158,2020,Oct,Import
605,Ireland ,2020 Sep,112631,2020,Sep,Import
606,Ireland ,2020 Aug,94134,2020,Aug,Import
607,Ireland ,2020 Jul,104004,2020,Jul,Import
608,Ireland ,2020 Jun,111688,2020,Jun,Import
609,Ireland ,2020 May,93891,2020,May,Import
610,Ireland ,2020 Apr,116897,2020,Apr,Import
611,Ireland ,2020 Mar,100595,2020,Mar,Import
612,Ireland ,2020 Feb,106456,2020,Feb,Import
613,Ireland ,2020 Jan,87483,2020,Jan,Import
614,Ireland ,2019 Dec,93080,2019,Dec,Import
615,Ireland ,2019 Nov,111909,2019,Nov,Import
616,Ireland ,2019 Oct,91189,2019,Oct,Import
617,Ireland ,2019 Sep,72531,2019,Sep,Import
618,Ireland ,2019 Aug,76235,2019,Aug,Import
619,Ireland ,2019 Jul,93976,2019,Jul,Import
620,Ireland ,2019 Jun,75391,2019,Jun,Import
621,Ireland ,2019 May,79185,2019,May,Import
622,Ireland ,2019 Apr,67070,2019,Apr,Import
623,Ireland ,2019 Mar,87004,2019,Mar,Import
624,Ireland ,2019 Feb,67519,2019,Feb,Import
625,Ireland ,2019 Jan,81991,2019,Jan,Import
626,Ireland ,2018 Dec,134375,2018,Dec,Import
627,Ireland ,2018 Nov,114510,2018,Nov,Import
628,Ireland ,2018 Oct,112652,2018,Oct,Import
629,Ireland ,2018 Sep,117424,2018,Sep,Import
630,Ireland ,2018 Aug,132076,2018,Aug,Import
631,Ireland ,2018 Jul,106254,2018,Jul,Import
632,Ireland ,2018 Jun,106302,2018,Jun,Import
633,Ireland ,2018 May,102765,2018,May,Import
634,Ireland ,2018 Apr,93967,2018,Apr,Import
635,Ireland ,2018 Mar,106458,2018,Mar,Import
636,Ireland ,2018 Feb,91305,2018,Feb,Import
637,Ireland ,2018 Jan,97886,2018,Jan,Import
638,Italy ,2022 Jan,567323,2022,Jan,Import
639,Italy ,2021 Dec,638714,2021,Dec,Import
640,Italy ,2021 Nov,691514,2021,Nov,Import
641,Italy ,2021 Oct,554736,2021,Oct,Import
642,Italy ,2021 Sep,420816,2021,Sep,Import
643,Italy ,2021 Aug,483107,2021,Aug,Import
644,Italy ,2021 Jul,516562,2021,Jul,Import
645,Italy ,2021 Jun,616494,2021,Jun,Import
646,Italy ,2021 May,571999,2021,May,Import
647,Italy ,2021 Apr,611275,2021,Apr,Import
648,Italy ,2021 Mar,520491,2021,Mar,Import
649,Italy ,2021 Feb,485485,2021,Feb,Import
650,Italy ,2021 Jan,527951,2021,Jan,Import
651,Italy ,2020 Dec,613730,2020,Dec,Import
652,Italy ,2020 Nov,476816,2020,Nov,Import
653,Italy ,2020 Oct,487904,2020,Oct,Import
654,Italy ,2020 Sep,409767,2020,Sep,Import
655,Italy ,2020 Aug,461599,2020,Aug,Import
656,Italy ,2020 Jul,382371,2020,Jul,Import
657,Italy ,2020 Jun,442728,2020,Jun,Import
658,Italy ,2020 May,295412,2020,May,Import
659,Italy ,2020 Apr,347814,2020,Apr,Import
660,Italy ,2020 Mar,511874,2020,Mar,Import
661,Italy ,2020 Feb,493798,2020,Feb,Import
662,Italy ,2020 Jan,512050,2020,Jan,Import
663,Italy ,2019 Dec,547815,2019,Dec,Import
664,Italy ,2019 Nov,544113,2019,Nov,Import
665,Italy ,2019 Oct,499738,2019,Oct,Import
666,Italy ,2019 Sep,350214,2019,Sep,Import
667,Italy ,2019 Aug,451463,2019,Aug,Import
668,Italy ,2019 Jul,486021,2019,Jul,Import
669,Italy ,2019 Jun,420572,2019,Jun,Import
670,Italy ,2019 May,479798,2019,May,Import
671,Italy ,2019 Apr,485156,2019,Apr,Import
672,Italy ,2019 Mar,534335,2019,Mar,Import
673,Italy ,2019 Feb,356456,2019,Feb,Import
674,Italy ,2019 Jan,501477,2019,Jan,Import
675,Italy ,2018 Dec,554921,2018,Dec,Import
676,Italy ,2018 Nov,518761,2018,Nov,Import
677,Italy ,2018 Oct,499364,2018,Oct,Import
678,Italy ,2018 Sep,322961,2018,Sep,Import
679,Italy ,2018 Aug,559866,2018,Aug,Import
680,Italy ,2018 Jul,560918,2018,Jul,Import
681,Italy ,2018 Jun,441917,2018,Jun,Import
682,Italy ,2018 May,639971,2018,May,Import
683,Italy ,2018 Apr,444245,2018,Apr,Import
684,Italy ,2018 Mar,488570,2018,Mar,Import
685,Italy ,2018 Feb,442373,2018,Feb,Import
686,Italy ,2018 Jan,389771,2018,Jan,Import
687,Luxembourg ,2022 Jan,32098,2022,Jan,Import
688,Luxembourg ,2021 Dec,3859,2021,Dec,Import
689,Luxembourg ,2021 Nov,3579,2021,Nov,Import
690,Luxembourg ,2021 Oct,5167,2021,Oct,Import
691,Luxembourg ,2021 Sep,7454,2021,Sep,Import
692,Luxembourg ,2021 Aug,2048,2021,Aug,Import
693,Luxembourg ,2021 Jul,3486,2021,Jul,Import
694,Luxembourg ,2021 Jun,3702,2021,Jun,Import
695,Luxembourg ,2021 May,2260,2021,May,Import
696,Luxembourg ,2021 Apr,4257,2021,Apr,Import
697,Luxembourg ,2021 Mar,3079,2021,Mar,Import
698,Luxembourg ,2021 Feb,5380,2021,Feb,Import
699,Luxembourg ,2021 Jan,2567,2021,Jan,Import
700,Luxembourg ,2020 Dec,11891,2020,Dec,Import
701,Luxembourg ,2020 Nov,3758,2020,Nov,Import
702,Luxembourg ,2020 Oct,14577,2020,Oct,Import
703,Luxembourg ,2020 Sep,3471,2020,Sep,Import
704,Luxembourg ,2020 Aug,3479,2020,Aug,Import
705,Luxembourg ,2020 Jul,29389,2020,Jul,Import
706,Luxembourg ,2020 Jun,23619,2020,Jun,Import
707,Luxembourg ,2020 May,3436,2020,May,Import
708,Luxembourg ,2020 Apr,44095,2020,Apr,Import
709,Luxembourg ,2020 Mar,5787,2020,Mar,Import
710,Luxembourg ,2020 Feb,2715,2020,Feb,Import
711,Luxembourg ,2020 Jan,9204,2020,Jan,Import
712,Luxembourg ,2019 Dec,2205,2019,Dec,Import
713,Luxembourg ,2019 Nov,70742,2019,Nov,Import
714,Luxembourg ,2019 Oct,4511,2019,Oct,Import
715,Luxembourg ,2019 Sep,3546,2019,Sep,Import
716,Luxembourg ,2019 Aug,3438,2019,Aug,Import
717,Luxembourg ,2019 Jul,7249,2019,Jul,Import
718,Luxembourg ,2019 Jun,9804,2019,Jun,Import
719,Luxembourg ,2019 May,5269,2019,May,Import
720,Luxembourg ,2019 Apr,3639,2019,Apr,Import
721,Luxembourg ,2019 Mar,7683,2019,Mar,Import
722,Luxembourg ,2019 Feb,3729,2019,Feb,Import
723,Luxembourg ,2019 Jan,13128,2019,Jan,Import
724,Luxembourg ,2018 Dec,43668,2018,Dec,Import
725,Luxembourg ,2018 Nov,1442,2018,Nov,Import
726,Luxembourg ,2018 Oct,37334,2018,Oct,Import
727,Luxembourg ,2018 Sep,4254,2018,Sep,Import
728,Luxembourg ,2018 Aug,3150,2018,Aug,Import
729,Luxembourg ,2018 Jul,6807,2018,Jul,Import
730,Luxembourg ,2018 Jun,5050,2018,Jun,Import
731,Luxembourg ,2018 May,4845,2018,May,Import
732,Luxembourg ,2018 Apr,2235,2018,Apr,Import
733,Luxembourg ,2018 Mar,6764,2018,Mar,Import
734,Luxembourg ,2018 Feb,10881,2018,Feb,Import
735,Luxembourg ,2018 Jan,7607,2018,Jan,Import
736,Netherlands ,2022 Jan,261507,2022,Jan,Import
737,Netherlands ,2021 Dec,301866,2021,Dec,Import
738,Netherlands ,2021 Nov,323512,2021,Nov,Import
739,Netherlands ,2021 Oct,246274,2021,Oct,Import
740,Netherlands ,2021 Sep,277208,2021,Sep,Import
741,Netherlands ,2021 Aug,432933,2021,Aug,Import
742,Netherlands ,2021 Jul,399429,2021,Jul,Import
743,Netherlands ,2021 Jun,447162,2021,Jun,Import
744,Netherlands ,2021 May,288247,2021,May,Import
745,Netherlands ,2021 Apr,470044,2021,Apr,Import
746,Netherlands ,2021 Mar,393519,2021,Mar,Import
747,Netherlands ,2021 Feb,250998,2021,Feb,Import
748,Netherlands ,2021 Jan,356221,2021,Jan,Import
749,Netherlands ,2020 Dec,257892,2020,Dec,Import
750,Netherlands ,2020 Nov,296798,2020,Nov,Import
751,Netherlands ,2020 Oct,303736,2020,Oct,Import
752,Netherlands ,2020 Sep,373881,2020,Sep,Import
753,Netherlands ,2020 Aug,286459,2020,Aug,Import
754,Netherlands ,2020 Jul,252322,2020,Jul,Import
755,Netherlands ,2020 Jun,273072,2020,Jun,Import
756,Netherlands ,2020 May,255200,2020,May,Import
757,Netherlands ,2020 Apr,269347,2020,Apr,Import
758,Netherlands ,2020 Mar,296540,2020,Mar,Import
759,Netherlands ,2020 Feb,231398,2020,Feb,Import
760,Netherlands ,2020 Jan,283975,2020,Jan,Import
761,Netherlands ,2019 Dec,243929,2019,Dec,Import
762,Netherlands ,2019 Nov,382026,2019,Nov,Import
763,Netherlands ,2019 Oct,248639,2019,Oct,Import
764,Netherlands ,2019 Sep,262842,2019,Sep,Import
765,Netherlands ,2019 Aug,496961,2019,Aug,Import
766,Netherlands ,2019 Jul,298550,2019,Jul,Import
767,Netherlands ,2019 Jun,270901,2019,Jun,Import
768,Netherlands ,2019 May,510772,2019,May,Import
769,Netherlands ,2019 Apr,541246,2019,Apr,Import
770,Netherlands ,2019 Mar,356087,2019,Mar,Import
771,Netherlands ,2019 Feb,301919,2019,Feb,Import
772,Netherlands ,2019 Jan,356248,2019,Jan,Import
773,Netherlands ,2018 Dec,482479,2018,Dec,Import
774,Netherlands ,2018 Nov,401239,2018,Nov,Import
775,Netherlands ,2018 Oct,374228,2018,Oct,Import
776,Netherlands ,2018 Sep,504687,2018,Sep,Import
777,Netherlands ,2018 Aug,466045,2018,Aug,Import
778,Netherlands ,2018 Jul,638358,2018,Jul,Import
779,Netherlands ,2018 Jun,419453,2018,Jun,Import
780,Netherlands ,2018 May,561246,2018,May,Import
781,Netherlands ,2018 Apr,410885,2018,Apr,Import
782,Netherlands ,2018 Mar,615134,2018,Mar,Import
783,Netherlands ,2018 Feb,480056,2018,Feb,Import
784,Netherlands ,2018 Jan,447182,2018,Jan,Import
785,United Kingdom ,2022 Jan,948419,2022,Jan,Import
786,United Kingdom ,2021 Dec,799724,2021,Dec,Import
787,United Kingdom ,2021 Nov,1000940,2021,Nov,Import
788,United Kingdom ,2021 Oct,691322,2021,Oct,Import
789,United Kingdom ,2021 Sep,682080,2021,Sep,Import
790,United Kingdom ,2021 Aug,649629,2021,Aug,Import
791,United Kingdom ,2021 Jul,793211,2021,Jul,Import
792,United Kingdom ,2021 Jun,844336,2021,Jun,Import
793,United Kingdom ,2021 May,569827,2021,May,Import
794,United Kingdom ,2021 Apr,691934,2021,Apr,Import
795,United Kingdom ,2021 Mar,878956,2021,Mar,Import
796,United Kingdom ,2021 Feb,750573,2021,Feb,Import
797,United Kingdom ,2021 Jan,858409,2021,Jan,Import
798,United Kingdom ,2020 Dec,755324,2020,Dec,Import
799,United Kingdom ,2020 Nov,635420,2020,Nov,Import
800,United Kingdom ,2020 Oct,802840,2020,Oct,Import
801,United Kingdom ,2020 Sep,762179,2020,Sep,Import
802,United Kingdom ,2020 Aug,863043,2020,Aug,Import
803,United Kingdom ,2020 Jul,830637,2020,Jul,Import
804,United Kingdom ,2020 Jun,739542,2020,Jun,Import
805,United Kingdom ,2020 May,1104023,2020,May,Import
806,United Kingdom ,2020 Apr,849831,2020,Apr,Import
807,United Kingdom ,2020 Mar,1136172,2020,Mar,Import
808,United Kingdom ,2020 Feb,1321706,2020,Feb,Import
809,United Kingdom ,2020 Jan,1104098,2020,Jan,Import
810,United Kingdom ,2019 Dec,1122876,2019,Dec,Import
811,United Kingdom ,2019 Nov,1057533,2019,Nov,Import
812,United Kingdom ,2019 Oct,1028921,2019,Oct,Import
813,United Kingdom ,2019 Sep,961614,2019,Sep,Import
814,United Kingdom ,2019 Aug,1044665,2019,Aug,Import
815,United Kingdom ,2019 Jul,881698,2019,Jul,Import
816,United Kingdom ,2019 Jun,852706,2019,Jun,Import
817,United Kingdom ,2019 May,977237,2019,May,Import
818,United Kingdom ,2019 Apr,895431,2019,Apr,Import
819,United Kingdom ,2019 Mar,1080983,2019,Mar,Import
820,United Kingdom ,2019 Feb,1074245,2019,Feb,Import
821,United Kingdom ,2019 Jan,1095488,2019,Jan,Import
822,United Kingdom ,2018 Dec,1020619,2018,Dec,Import
823,United Kingdom ,2018 Nov,983983,2018,Nov,Import
824,United Kingdom ,2018 Oct,1030963,2018,Oct,Import
825,United Kingdom ,2018 Sep,916726,2018,Sep,Import
826,United Kingdom ,2018 Aug,1260345,2018,Aug,Import
827,United Kingdom ,2018 Jul,1223258,2018,Jul,Import
828,United Kingdom ,2018 Jun,832486,2018,Jun,Import
829,United Kingdom ,2018 May,617612,2018,May,Import
830,United Kingdom ,2018 Apr,536259,2018,Apr,Import
831,United Kingdom ,2018 Mar,762056,2018,Mar,Import
832,United Kingdom ,2018 Feb,606051,2018,Feb,Import
833,United Kingdom ,2018 Jan,636045,2018,Jan,Import
834,Portugal ,2022 Jan,80118,2022,Jan,Import
835,Portugal ,2021 Dec,40730,2021,Dec,Import
836,Portugal ,2021 Nov,46248,2021,Nov,Import
837,Portugal ,2021 Oct,31786,2021,Oct,Import
838,Portugal ,2021 Sep,23695,2021,Sep,Import
839,Portugal ,2021 Aug,37947,2021,Aug,Import
840,Portugal ,2021 Jul,23965,2021,Jul,Import
841,Portugal ,2021 Jun,26654,2021,Jun,Import
842,Portugal ,2021 May,29598,2021,May,Import
843,Portugal ,2021 Apr,21087,2021,Apr,Import
844,Portugal ,2021 Mar,25598,2021,Mar,Import
845,Portugal ,2021 Feb,26206,2021,Feb,Import
846,Portugal ,2021 Jan,31518,2021,Jan,Import
847,Portugal ,2020 Dec,37606,2020,Dec,Import
848,Portugal ,2020 Nov,32639,2020,Nov,Import
849,Portugal ,2020 Oct,24745,2020,Oct,Import
850,Portugal ,2020 Sep,25179,2020,Sep,Import
851,Portugal ,2020 Aug,29154,2020,Aug,Import
852,Portugal ,2020 Jul,39276,2020,Jul,Import
853,Portugal ,2020 Jun,40270,2020,Jun,Import
854,Portugal ,2020 May,28262,2020,May,Import
855,Portugal ,2020 Apr,33372,2020,Apr,Import
856,Portugal ,2020 Mar,23454,2020,Mar,Import
857,Portugal ,2020 Feb,25936,2020,Feb,Import
858,Portugal ,2020 Jan,43064,2020,Jan,Import
859,Portugal ,2019 Dec,40867,2019,Dec,Import
860,Portugal ,2019 Nov,40650,2019,Nov,Import
861,Portugal ,2019 Oct,33636,2019,Oct,Import
862,Portugal ,2019 Sep,28596,2019,Sep,Import
863,Portugal ,2019 Aug,26071,2019,Aug,Import
864,Portugal ,2019 Jul,36226,2019,Jul,Import
865,Portugal ,2019 Jun,41594,2019,Jun,Import
866,Portugal ,2019 May,36246,2019,May,Import
867,Portugal ,2019 Apr,50938,2019,Apr,Import
868,Portugal ,2019 Mar,48791,2019,Mar,Import
869,Portugal ,2019 Feb,38947,2019,Feb,Import
870,Portugal ,2019 Jan,48023,2019,Jan,Import
871,Portugal ,2018 Dec,41865,2018,Dec,Import
872,Portugal ,2018 Nov,53847,2018,Nov,Import
873,Portugal ,2018 Oct,39422,2018,Oct,Import
874,Portugal ,2018 Sep,35846,2018,Sep,Import
875,Portugal ,2018 Aug,52295,2018,Aug,Import
876,Portugal ,2018 Jul,39469,2018,Jul,Import
877,Portugal ,2018 Jun,38604,2018,Jun,Import
878,Portugal ,2018 May,50418,2018,May,Import
879,Portugal ,2018 Apr,52668,2018,Apr,Import
880,Portugal ,2018 Mar,50791,2018,Mar,Import
881,Portugal ,2018 Feb,41280,2018,Feb,Import
882,Portugal ,2018 Jan,51322,2018,Jan,Import
883,Spain ,2022 Jan,161157,2022,Jan,Import
884,Spain ,2021 Dec,224196,2021,Dec,Import
885,Spain ,2021 Nov,241436,2021,Nov,Import
886,Spain ,2021 Oct,136456,2021,Oct,Import
887,Spain ,2021 Sep,127511,2021,Sep,Import
888,Spain ,2021 Aug,127928,2021,Aug,Import
889,Spain ,2021 Jul,161918,2021,Jul,Import
890,Spain ,2021 Jun,158635,2021,Jun,Import
891,Spain ,2021 May,151689,2021,May,Import
892,Spain ,2021 Apr,122269,2021,Apr,Import
893,Spain ,2021 Mar,152000,2021,Mar,Import
894,Spain ,2021 Feb,74255,2021,Feb,Import
895,Spain ,2021 Jan,96740,2021,Jan,Import
896,Spain ,2020 Dec,122939,2020,Dec,Import
897,Spain ,2020 Nov,102382,2020,Nov,Import
898,Spain ,2020 Oct,108532,2020,Oct,Import
899,Spain ,2020 Sep,105065,2020,Sep,Import
900,Spain ,2020 Aug,96174,2020,Aug,Import
901,Spain ,2020 Jul,116899,2020,Jul,Import
902,Spain ,2020 Jun,90908,2020,Jun,Import
903,Spain ,2020 May,111422,2020,May,Import
904,Spain ,2020 Apr,83269,2020,Apr,Import
905,Spain ,2020 Mar,130455,2020,Mar,Import
906,Spain ,2020 Feb,130066,2020,Feb,Import
907,Spain ,2020 Jan,122480,2020,Jan,Import
908,Spain ,2019 Dec,157102,2019,Dec,Import
909,Spain ,2019 Nov,146304,2019,Nov,Import
910,Spain ,2019 Oct,144830,2019,Oct,Import
911,Spain ,2019 Sep,130236,2019,Sep,Import
912,Spain ,2019 Aug,140925,2019,Aug,Import
913,Spain ,2019 Jul,153280,2019,Jul,Import
914,Spain ,2019 Jun,112776,2019,Jun,Import
915,Spain ,2019 May,142400,2019,May,Import
916,Spain ,2019 Apr,126203,2019,Apr,Import
917,Spain ,2019 Mar,136887,2019,Mar,Import
918,Spain ,2019 Feb,103200,2019,Feb,Import
919,Spain ,2019 Jan,104136,2019,Jan,Import
920,Spain ,2018 Dec,114838,2018,Dec,Import
921,Spain ,2018 Nov,119377,2018,Nov,Import
922,Spain ,2018 Oct,112872,2018,Oct,Import
923,Spain ,2018 Sep,145376,2018,Sep,Import
924,Spain ,2018 Aug,168716,2018,Aug,Import
925,Spain ,2018 Jul,182795,2018,Jul,Import
926,Spain ,2018 Jun,147522,2018,Jun,Import
927,Spain ,2018 May,157615,2018,May,Import
928,Spain ,2018 Apr,176789,2018,Apr,Import
929,Spain ,2018 Mar,140070,2018,Mar,Import
930,Spain ,2018 Feb,101073,2018,Feb,Import
931,Spain ,2018 Jan,113917,2018,Jan,Import
932,Austria ,2022 Jan,83130,2022,Jan,Import
933,Austria ,2021 Dec,83670,2021,Dec,Import
934,Austria ,2021 Nov,103436,2021,Nov,Import
935,Austria ,2021 Oct,100316,2021,Oct,Import
936,Austria ,2021 Sep,162633,2021,Sep,Import
937,Austria ,2021 Aug,83447,2021,Aug,Import
938,Austria ,2021 Jul,88077,2021,Jul,Import
939,Austria ,2021 Jun,96163,2021,Jun,Import
940,Austria ,2021 May,101445,2021,May,Import
941,Austria ,2021 Apr,94048,2021,Apr,Import
942,Austria ,2021 Mar,99453,2021,Mar,Import
943,Austria ,2021 Feb,71945,2021,Feb,Import
944,Austria ,2021 Jan,81536,2021,Jan,Import
945,Austria ,2020 Dec,82619,2020,Dec,Import
946,Austria ,2020 Nov,65703,2020,Nov,Import
947,Austria ,2020 Oct,78136,2020,Oct,Import
948,Austria ,2020 Sep,72914,2020,Sep,Import
949,Austria ,2020 Aug,62639,2020,Aug,Import
950,Austria ,2020 Jul,74273,2020,Jul,Import
951,Austria ,2020 Jun,62225,2020,Jun,Import
952,Austria ,2020 May,55455,2020,May,Import
953,Austria ,2020 Apr,95240,2020,Apr,Import
954,Austria ,2020 Mar,74845,2020,Mar,Import
955,Austria ,2020 Feb,73180,2020,Feb,Import
956,Austria ,2020 Jan,80100,2020,Jan,Import
957,Austria ,2019 Dec,79945,2019,Dec,Import
958,Austria ,2019 Nov,73539,2019,Nov,Import
959,Austria ,2019 Oct,75970,2019,Oct,Import
960,Austria ,2019 Sep,73687,2019,Sep,Import
961,Austria ,2019 Aug,83071,2019,Aug,Import
962,Austria ,2019 Jul,84988,2019,Jul,Import
963,Austria ,2019 Jun,69327,2019,Jun,Import
964,Austria ,2019 May,85473,2019,May,Import
965,Austria ,2019 Apr,83561,2019,Apr,Import
966,Austria ,2019 Mar,92342,2019,Mar,Import
967,Austria ,2019 Feb,79753,2019,Feb,Import
968,Austria ,2019 Jan,88981,2019,Jan,Import
969,Austria ,2018 Dec,86451,2018,Dec,Import
970,Austria ,2018 Nov,87944,2018,Nov,Import
971,Austria ,2018 Oct,96967,2018,Oct,Import
972,Austria ,2018 Sep,108518,2018,Sep,Import
973,Austria ,2018 Aug,88468,2018,Aug,Import
974,Austria ,2018 Jul,86119,2018,Jul,Import
975,Austria ,2018 Jun,83693,2018,Jun,Import
976,Austria ,2018 May,90456,2018,May,Import
977,Austria ,2018 Apr,92519,2018,Apr,Import
978,Austria ,2018 Mar,89243,2018,Mar,Import
979,Austria ,2018 Feb,75635,2018,Feb,Import
980,Austria ,2018 Jan,96932,2018,Jan,Import
981,Finland ,2022 Jan,59916,2022,Jan,Import
982,Finland ,2021 Dec,49936,2021,Dec,Import
983,Finland ,2021 Nov,36026,2021,Nov,Import
984,Finland ,2021 Oct,46534,2021,Oct,Import
985,Finland ,2021 Sep,40729,2021,Sep,Import
986,Finland ,2021 Aug,49240,2021,Aug,Import
987,Finland ,2021 Jul,37715,2021,Jul,Import
988,Finland ,2021 Jun,32498,2021,Jun,Import
989,Finland ,2021 May,34773,2021,May,Import
990,Finland ,2021 Apr,36804,2021,Apr,Import
991,Finland ,2021 Mar,42688,2021,Mar,Import
992,Finland ,2021 Feb,28963,2021,Feb,Import
993,Finland ,2021 Jan,27919,2021,Jan,Import
994,Finland ,2020 Dec,34795,2020,Dec,Import
995,Finland ,2020 Nov,35730,2020,Nov,Import
996,Finland ,2020 Oct,34951,2020,Oct,Import
997,Finland ,2020 Sep,36908,2020,Sep,Import
998,Finland ,2020 Aug,34716,2020,Aug,Import
999,Finland ,2020 Jul,44018,2020,Jul,Import
1000,Finland ,2020 Jun,40693,2020,Jun,Import
1001,Finland ,2020 May,31694,2020,May,Import
1002,Finland ,2020 Apr,34650,2020,Apr,Import
1003,Finland ,2020 Mar,45871,2020,Mar,Import
1004,Finland ,2020 Feb,34683,2020,Feb,Import
1005,Finland ,2020 Jan,29925,2020,Jan,Import
1006,Finland ,2019 Dec,41412,2019,Dec,Import
1007,Finland ,2019 Nov,31802,2019,Nov,Import
1008,Finland ,2019 Oct,47419,2019,Oct,Import
1009,Finland ,2019 Sep,35927,2019,Sep,Import
1010,Finland ,2019 Aug,40010,2019,Aug,Import
1011,Finland ,2019 Jul,41773,2019,Jul,Import
1012,Finland ,2019 Jun,33781,2019,Jun,Import
